UY,UE,UI,B,Y-hat,E,I,Y
0.4710962061431325,0.37060810882428674,0.5689556063739339,0,1,2.3706081088242867,1.1379112127478679,1
0.5652361064811888,-0.5216203373581595,-0.8090055249116386,1,0,-2.5216203373581596,-0.4045027624558193,0
0.7649988574160256,-0.26441871272470363,-1.3242618426821398,1,0,-2.2644187127247037,-0.6621309213410699,0
0.6347183200005908,-0.7569098727650648,-1.0222433341425983,1,0,-2.756909872765065,-0.5111216670712991,0
0.5535794006579958,-0.16122943118080152,0.2833323793569209,0,0,1.8387705688191984,0.5666647587138418,1
0.5592071607454135,1.889379546017354,-0.0965188030948501,0,1,3.889379546017354,-0.1930376061897002,1
0.3039500980626122,1.3850596270486406,-2.1326830296728474,1,1,-0.6149403729513594,-1.0663415148364237,0
0.030817834567939406,0.3544789549954567,-0.3836559430526696,0,1,2.354478954995457,-0.7673118861053392,1
0.43671738923236236,-0.025294265564952366,1.1692312249747645,1,1,-2.0252942655649524,0.5846156124873823,0
0.2145846728195292,0.844201190692885,-0.4512956709333788,1,1,-1.155798809307115,-0.2256478354666894,1
0.40852864372463615,1.1299703941075565,-0.1654765534275925,1,1,-0.8700296058924435,-0.08273827671379624,0
0.8534030732681661,-0.8298183822075292,1.0429914373271527,1,0,-2.829818382207529,0.5214957186635764,0
0.23393948586534075,-0.0774388676322022,0.7954892582045359,0,1,1.9225611323677978,1.5909785164090717,1
0.05830274168906602,-1.8219582295680803,1.021751087651711,1,1,-3.8219582295680805,0.5108755438258555,1
0.28138389202199654,1.123102110260895,-2.772553610053703,1,1,-0.8768978897391051,-1.3862768050268515,0
0.2935937577666836,2.0650242577008555,1.7335230384421108,0,1,4.0650242577008555,3.4670460768842215,1
0.6619165147268951,0.0800826246230855,0.636400435427929,1,0,-1.9199173753769145,0.3182002177139645,0
0.5570321523412783,-2.1250101249030164,2.46147641402415,0,0,-0.12501012490301644,4.9229528280483,1
0.7838982091064135,0.6088905165770311,-0.7823260307742839,0,0,2.608890516577031,-1.5646520615485677,0
0.6643135403273875,-0.9040891661490803,-1.7634506056489103,0,0,1.0959108338509198,-3.5269012112978206,0
0.4063868614400705,-0.66334944166446,0.007218456725176393,1,1,-2.66334944166446,0.0036092283625881964,0
0.8140203846660347,0.6265763897910038,-0.2753723297571609,0,0,2.626576389791004,-0.5507446595143218,0
0.1669729199077039,0.2545541255127244,0.6536639836148213,1,1,-1.7454458744872756,0.3268319918074106,1
0.022712073133860478,-0.4881087753386017,1.0749283445863558,1,1,-2.4881087753386018,0.5374641722931779,1
0.09004786077564175,-0.6496056326016644,-0.08729414487949709,0,1,1.3503943673983356,-0.17458828975899418,1
0.7223593505964503,0.12583605522083274,-0.24070804581272578,0,0,2.125836055220833,-0.48141609162545157,0
0.4618772302513874,-0.4094655525123675,0.5227198195161272,1,1,-2.4094655525123674,0.2613599097580636,0
0.1612717790336018,-1.1092371336030074,-0.25632866569249774,0,1,0.8907628663969926,-0.5126573313849955,1
0.5010447751033635,-0.33256318147836006,-0.3399821008967875,1,0,-2.33256318147836,-0.16999105044839374,0
0.15231210271316842,0.33959262325518413,1.037134938675286,0,1,2.339592623255184,2.074269877350572,1
0.696320375077736,-0.17810346681963335,1.2597778569035725,0,0,1.8218965331803667,2.519555713807145,1
0.4461562755740307,-1.4135085982481852,1.0839662438630937,1,1,-3.4135085982481854,0.5419831219315469,0
0.3810212260964825,0.9890646213755394,-0.16822971272552553,0,1,2.9890646213755394,-0.33645942545105106,1
0.3015120891478765,-2.7388114369433336,-2.139788987753183,0,0,-0.7388114369433336,-4.279577975506366,0
0.6302825931188885,-0.4463651550284352,-0.1482060863928482,0,0,1.553634844971565,-0.2964121727856964,1
0.3618126105533904,-0.6201984545539159,-0.7579800126770487,0,0,1.3798015454460841,-1.5159600253540975,1
0.087649919316101,0.14817887787141484,-0.12972501901058803,1,1,-1.8518211221285852,-0.06486250950529401,1
0.11800590212051532,0.5616618078027354,-0.6710908927176088,1,1,-1.4383381921972647,-0.3355454463588044,1
0.9618976645495145,1.1267648082610353,-0.020739855465601982,0,0,3.1267648082610355,-0.041479710931203964,0
0.908580690707607,-0.7124048733521602,-1.0392756292315644,1,0,-2.71240487335216,-0.5196378146157822,0
0.6997071338107496,0.5865823373334818,-1.2807174367183787,1,0,-1.4134176626665182,-0.6403587183591893,0
0.2658699614595196,0.1958183878814611,1.222691482570892,0,1,2.195818387881461,2.445382965141784,1
0.9691763773477239,-1.7115393751832233,-0.9696576133676534,0,0,0.2884606248167767,-1.9393152267353069,0
0.7787509039657946,1.9005402554341098,0.00033162525635355324,1,0,-0.09945974456589024,0.00016581262817677662,0
0.7168901891589956,-1.4387751272401994,0.9545148466028355,1,0,-3.4387751272401994,0.47725742330141774,0
0.44936150214378867,0.41949727230971495,0.9143041262295727,1,1,-1.580502727690285,0.45715206311478634,0
0.272241561845159,0.3899599441977477,0.7948482049153512,1,1,-1.6100400558022523,0.3974241024576756,1
0.0963909621534993,0.2756367823290771,0.3028665145015353,0,1,2.275636782329077,0.6057330290030706,1
0.9026023965438417,-0.4945768821616075,0.7240033085368497,1,0,-2.4945768821616077,0.36200165426842484,0
0.45577628983361107,0.8272526511405023,1.3730881326061544,1,1,-1.1727473488594977,0.6865440663030772,0
0.20236336479523032,-1.5603674739430955,0.4250225939953734,1,1,-3.5603674739430957,0.2125112969976867,0
0.3059566241506525,-0.06582878867392292,-1.8372023468141836,0,0,1.9341712113260772,-3.674404693628367,0
0.579219568941896,-0.5638746765524585,-0.5285332061500967,0,0,1.4361253234475415,-1.0570664123001934,0
0.1767727829392317,-0.6772979420670315,0.6963700717220878,0,1,1.3227020579329685,1.3927401434441755,1
0.8566142840923755,0.42874778745354575,-0.6270959337094042,1,0,-1.5712522125464543,-0.3135479668547021,0
0.7585195298352101,1.0774785427196831,1.6201061394586438,0,1,3.077478542719683,3.2402122789172876,1
0.7194629559509368,-0.34325576183686607,-0.0631798281664315,0,0,1.6567442381631339,-0.126359656332863,0
0.4320930397751037,0.7806810899257774,0.08524877135943626,0,1,2.7806810899257774,0.17049754271887252,1
0.6273088407024432,0.04974066544459848,1.1247441989017355,0,1,2.0497406654445984,2.249488397803471,1
0.5840979689127356,-0.8927322092380086,-0.18284989730929277,1,0,-2.892732209238009,-0.09142494865464638,0
0.64984660155482,-0.25795209324106383,0.17627703572818604,1,0,-2.2579520932410637,0.08813851786409302,0
0.08444432113988909,-0.2994858907916149,0.8991234839991122,1,1,-2.299485890791615,0.4495617419995561,1
0.41580740217060963,-0.6966599125054466,-1.4722706158336862,0,0,1.3033400874945533,-2.9445412316673725,0
0.04161417386189248,0.42848292865583376,-0.2852981623875496,1,1,-1.5715170713441662,-0.1426490811937748,1
0.49399081924451893,0.23464618770475926,0.8291532953791201,0,1,2.2346461877047594,1.6583065907582402,1
0.3298612123327853,-1.590649698269418,0.06560014834259406,0,0,0.40935030173058196,0.13120029668518812,1
0.1445241888660469,-1.6515259952393577,1.4673338120774801,0,1,0.3484740047606423,2.9346676241549603,1
0.10340296772255164,0.4246844532057544,-1.5759233581869183,0,1,2.4246844532057543,-3.1518467163738366,1
0.587644572177712,-0.8152864287945346,-1.6900017679461332,0,0,1.1847135712054655,-3.3800035358922664,0
0.1705929685368861,0.302041155100324,0.7696865166227178,1,1,-1.697958844899676,0.3848432583113589,1
0.9251201183767972,0.7809315781091883,0.8658072149327748,1,0,-1.2190684218908117,0.4329036074663874,0
0.581061139700395,-1.2709528374055592,-0.19325000683183333,1,0,-3.2709528374055594,-0.09662500341591666,0
0.34686980453483707,-1.411537254576185,0.4003944000457243,0,1,0.5884627454238149,0.8007888000914486,1
0.5909154914814168,1.6744316823952952,0.7452069776314066,0,1,3.674431682395295,1.4904139552628133,1
0.022803871029697498,0.351570782962459,-0.8138632058517464,0,1,2.351570782962459,-1.6277264117034929,1
0.9585592132414453,-0.41924065667327093,-0.7068483750492992,1,0,-2.4192406566732707,-0.3534241875246496,0
0.48230343694290023,-0.9339404526462636,0.1897261791986366,1,0,-2.9339404526462634,0.0948630895993183,0
0.7827352272502862,-0.5104408489072796,0.9040889598937201,1,0,-2.5104408489072796,0.45204447994686003,0
0.08272999992243857,-1.1905723361133103,-1.1659569263579848,0,1,0.8094276638866897,-2.3319138527159695,1
0.48665833083816035,0.8834121740905903,-0.19794763193501935,1,1,-1.1165878259094097,-0.09897381596750968,0
0.4907069943545209,-0.7767511536063209,-0.24423663170443868,0,0,1.223248846393679,-0.48847326340887737,1
0.9378264549749828,1.093534588216267,0.4179591050427642,1,0,-0.906465411783733,0.2089795525213821,0
0.5717280523760754,-0.40062891977001125,-0.008698370008834274,1,0,-2.4006289197700115,-0.004349185004417137,0
0.4734894010569538,-1.0433501836173147,-0.5458835838028594,1,0,-3.0433501836173145,-0.2729417919014297,0
0.2669756630918936,-0.4263015880138014,1.2485657807574058,1,1,-2.4263015880138012,0.6242828903787029,1
0.3315689973425522,-2.624166777501417,-0.53925748162082,0,0,-0.6241667775014168,-1.07851496324164,0
0.5206724024715378,-0.12076857667400692,-0.29209636302145364,1,0,-2.1207685766740068,-0.14604818151072682,0
0.4389114603050467,-0.17011919113015858,-1.5914976359196236,1,0,-2.1701191911301585,-0.7957488179598118,0
0.021612079880330426,0.8247427465479676,-0.7136258768458952,0,1,2.8247427465479675,-1.4272517536917904,1
0.8262919241943578,-1.8863049279833795,0.51607607633905,0,0,0.11369507201662055,1.0321521526781,0
0.8961607718397667,1.1618663608635478,0.3206019563548599,0,0,3.1618663608635478,0.6412039127097198,0
0.14024908899861077,0.820599294997656,0.5995169900657619,0,1,2.820599294997656,1.1990339801315237,1
0.5540361435390494,1.2520435636986627,0.5509822859456703,0,1,3.2520435636986624,1.1019645718913407,1
0.10857574113544355,-0.05272137600413741,2.087714036295154,1,1,-2.0527213760041376,1.043857018147577,1
0.6722400930398117,1.0138968341027554,-0.74785882744691,0,0,3.0138968341027557,-1.49571765489382,1
0.2812337838390083,-1.4712440349069051,-1.6194237434347885,0,0,0.5287559650930949,-3.238847486869577,0
0.6594226346919018,0.713047565204533,-1.0505529960715239,1,0,-1.286952434795467,-0.5252764980357619,0
0.7269946142868826,-0.7711627620999453,-0.7036518358315914,1,0,-2.7711627620999453,-0.3518259179157957,0
0.768647491917657,-1.6514018324229363,-0.9743269366169109,1,0,-3.6514018324229363,-0.48716346830845547,0
0.10774094595589656,-1.1241405181643607,0.09366084764485418,0,1,0.8758594818356393,0.18732169528970835,1
0.9160118451376079,0.005531138629270573,1.2526549055570213,1,0,-1.9944688613707293,0.6263274527785107,0
0.23021399089488082,-0.8242992082176034,1.5396590729699147,1,1,-2.8242992082176035,0.7698295364849573,1
0.03741255617617978,0.37607353169579993,0.5043085018466044,0,1,2.3760735316958,1.0086170036932087,1
0.5548524693914834,-1.8082375550040173,2.1412722154540154,0,0,0.19176244499598272,4.282544430908031,1
0.37092228386243875,-2.1270975436158617,-0.3563730565664191,1,0,-4.127097543615862,-0.17818652828320955,0
0.8297897431324132,1.372387434143576,-1.6325190420024265,1,0,-0.627612565856424,-0.8162595210012132,0
0.8082514720643018,0.9038001294014344,1.0531780678881695,1,0,-1.0961998705985656,0.5265890339440847,0
0.31713889282271535,-1.0492968359138075,-1.8385943917490626,1,0,-3.0492968359138075,-0.9192971958745313,0
0.952899395069745,-0.002999643470539514,-0.7550030226998042,1,0,-2.0029996434705395,-0.3775015113499021,0
0.2909178381401186,1.0195070602013239,0.5201122324227964,1,1,-0.9804929397986761,0.2600561162113982,1
0.5150571292317145,0.41920060829060546,-0.10238148004878078,0,1,2.4192006082906055,-0.20476296009756156,1
0.25596509056760275,0.1482230961834784,-0.1909527628715059,0,1,2.1482230961834783,-0.3819055257430118,1
0.9360435700489633,1.095154081312597,-1.180790032820006,0,0,3.095154081312597,-2.361580065640012,0
0.16460781758201815,-0.7307124752012204,-0.010802389433337011,1,1,-2.73071247520122,-0.005401194716668506,1
0.04491061939232899,0.0311784486646287,1.0036624887377918,1,1,-1.9688215513353713,0.5018312443688959,1
0.43509706000303794,-0.017848638292391635,0.01996791653601892,1,1,-2.0178486382923917,0.00998395826800946,0
0.992375564055837,-0.27276204767104256,-0.8302258796410609,0,0,1.7272379523289574,-1.6604517592821217,0
0.891677266254914,-0.3898055114207521,-1.2475384605973305,1,0,-2.389805511420752,-0.6237692302986653,0
0.7486080194569492,0.07286823782849074,-0.8095945829555786,0,0,2.072868237828491,-1.6191891659111572,0
0.8907924908785249,0.03440749598552754,0.3923337524143584,0,0,2.0344074959855276,0.7846675048287168,0
0.8934466396978632,-1.0484276425345258,0.3436022623597101,1,0,-3.048427642534526,0.17180113117985504,0
0.5188583603864491,0.8017959099004475,-0.8005071005956687,1,0,-1.1982040900995525,-0.4002535502978343,0
0.315929051830793,-0.9763852077662583,-2.210759421982058,1,0,-2.976385207766258,-1.105379710991029,0
0.772012432110988,-0.2182334445471739,0.4200127636721649,0,0,1.7817665554528261,0.8400255273443298,1
0.6616612631677611,-0.2952804727200515,-0.897707398975251,0,0,1.7047195272799485,-1.795414797950502,0
0.37365772887371007,0.35810361265921586,0.6890624790152835,0,1,2.3581036126592156,1.378124958030567,1
0.09446666806151527,-2.119103940217333,-0.7561096421277498,0,1,-0.11910394021733284,-1.5122192842554996,1
0.746789611349026,0.8909098149294582,-0.9879004536698087,1,0,-1.1090901850705417,-0.49395022683490436,0
0.2624605159228647,-0.6769903476121641,0.15317190725958432,1,1,-2.676990347612164,0.07658595362979216,0
0.9368131505337792,1.2199632947770542,2.357699230026369,1,0,-0.7800367052229458,1.1788496150131844,0
0.24097057500568475,-0.4781649245161544,0.7490299911165732,0,1,1.5218350754838457,1.4980599822331464,1
0.12275793241148603,-0.04884358573401051,0.1362192992058518,1,1,-2.0488435857340104,0.0681096496029259,1
0.8311126721249061,1.9137860400684237,0.3588515363809683,0,0,3.9137860400684237,0.7177030727619366,1
0.15328431662449404,-0.27733820879366844,-1.7511158614855973,1,1,-2.2773382087936684,-0.8755579307427986,1
0.1792683081577391,1.2388498846734588,-1.1223403707525563,0,1,3.238849884673459,-2.2446807415051127,1
0.5993827915208435,0.03904508556456009,-2.510928865047139,0,0,2.03904508556456,-5.021857730094278,0
0.8745620408374645,0.4154188302934896,1.7298738945766226,1,0,-1.5845811697065104,0.8649369472883113,0
0.19643466571457324,0.0699585894113745,1.5273860291557484,1,1,-1.9300414105886254,0.7636930145778742,1
0.31032367290009477,0.8478516263001241,0.3928185262149098,0,1,2.847851626300124,0.7856370524298196,1
0.7774048382411776,-0.6855316128530513,0.13511510308420474,0,0,1.3144683871469487,0.2702302061684095,0
0.9718264260609674,-0.9840485230191854,-1.5515900024975802,1,0,-2.9840485230191853,-0.7757950012487901,0
0.5007411862023423,-0.6385761903770217,-0.21929996025069107,0,0,1.3614238096229783,-0.43859992050138213,1
0.14389750255125078,0.09971037632409105,1.7923918784038924,0,1,2.099710376324091,3.5847837568077847,1
0.013936287708201545,-0.22081878555032944,0.1314159981957143,0,1,1.7791812144496706,0.2628319963914286,1
0.22965602999885526,0.7102748764711765,-0.5646464662118963,0,1,2.7102748764711766,-1.1292929324237926,1
0.13182221778652103,1.30473169982152,-1.7580706600036133,1,1,-0.6952683001784801,-0.8790353300018067,1
0.6776586736128575,-0.9758383372350086,1.380305727730805,1,0,-2.9758383372350083,0.6901528638654025,0
0.12183250462853112,-0.7339487916139326,-0.07008380102765632,1,1,-2.7339487916139324,-0.03504190051382816,1
0.506329931620633,-1.436239418312854,-1.7567338533628292,1,0,-3.436239418312854,-0.8783669266814146,0
0.6942624356428865,2.030372990759104,-0.924265682071542,0,0,4.030372990759104,-1.848531364143084,1
0.5811166092209024,0.30466949912182684,-1.2775380173581303,0,0,2.304669499121827,-2.5550760347162607,0
0.19977565166005762,0.47980232005157775,-0.13174352571197195,0,1,2.4798023200515775,-0.2634870514239439,1
0.8041245261822627,-1.3402083850310482,0.2073389696128186,0,0,0.6597916149689518,0.4146779392256372,0
0.7154071296158017,-0.0011699890068746332,-0.5032170642785246,0,0,1.9988300109931254,-1.0064341285570493,0
0.7389840039155418,0.5092479844130853,0.7770465964868817,1,0,-1.4907520155869147,0.38852329824344084,0
0.13105775155731325,-0.252757690534425,0.07880224047244168,1,1,-2.252757690534425,0.03940112023622084,1
0.12375380365034461,1.0757056248263945,1.06231238527213,0,1,3.0757056248263943,2.12462477054426,1
0.9275625510065076,2.3118311256428297,-0.3571940780807189,1,0,0.31183112564282967,-0.17859703904035945,0
0.39757819382494064,-0.9470628270939518,3.0453255920111455,1,1,-2.947062827093952,1.5226627960055727,0
0.30094869178093975,-1.0220872459766968,-0.5644887234739576,1,1,-3.0220872459766968,-0.2822443617369788,0
0.4885840453515333,-0.8777560655285767,-0.9033299917558719,1,0,-2.8777560655285765,-0.45166499587793596,0
0.6628642127635824,1.6061991600164907,-1.0263005500957576,1,0,-0.39380083998350934,-0.5131502750478788,0
0.9556232570469699,1.0423553170296844,-0.21094072655430532,1,0,-0.9576446829703156,-0.10547036327715266,0
0.286446226882055,-0.13552781779364848,-1.7195360908657837,1,0,-2.1355278177936485,-0.8597680454328919,0
0.9248084293120271,0.03655966440087428,0.29456284382781067,1,0,-1.9634403355991257,0.14728142191390534,0
0.024859491386256316,-0.8165436261967214,-1.905303769564807,0,1,1.1834563738032786,-3.810607539129614,1
0.5551980423268247,0.8900271577431841,0.16167092405723113,0,1,2.890027157743184,0.32334184811446226,1
0.6339751116810851,-0.3799018241085537,-1.3512517440963532,1,0,-2.3799018241085537,-0.6756258720481766,0
0.1058974037507533,-0.2600765394549993,-0.38129340738009276,0,1,1.7399234605450007,-0.7625868147601855,1
0.14033959706391264,0.6087897715292568,0.6045403991323594,0,1,2.6087897715292567,1.2090807982647187,1
0.41911431931630383,-0.18799493808322118,2.3040376838763534,1,1,-2.187994938083221,1.1520188419381767,0
0.9662319121431817,-0.2349659934978464,-1.078000520781157,0,0,1.7650340065021537,-2.156001041562314,0
0.5960425532343728,0.010575205529075074,-0.1503174494263918,1,0,-1.989424794470925,-0.0751587247131959,0
0.9330232216002112,0.7953554137930766,-0.7237586747755422,1,0,-1.2046445862069235,-0.3618793373877711,0
0.8043609156129707,1.6464930754838332,-0.8698703225607956,1,0,-0.35350692451616683,-0.4349351612803978,0
0.4673816015552915,0.585486232246082,-0.7149733299695444,0,1,2.585486232246082,-1.4299466599390889,1
0.7847634492521874,0.803314223624267,0.8240664756369391,0,0,2.803314223624267,1.6481329512738783,1
0.017836783976987736,-0.19985406210112439,-0.48805586423037967,1,1,-2.1998540621011244,-0.24402793211518983,1
0.10914399676573494,-0.707797863168717,2.249312698270855,1,1,-2.707797863168717,1.1246563491354276,1
0.8294286148827363,0.6539862322351151,0.415979255894734,1,0,-1.346013767764885,0.207989627947367,0
0.7968170883251617,0.17124082460057136,-1.0100106611740751,0,0,2.1712408246005714,-2.0200213223481502,0
0.2326407419664337,-1.4226286487497493,-0.3667051821450773,0,1,0.5773713512502507,-0.7334103642901546,1
0.5307695905990535,-0.32806962342559803,-0.8018469900399894,1,0,-2.328069623425598,-0.4009234950199947,0
0.6060158207000109,-0.08289702348155359,0.8000686529467138,0,0,1.9171029765184464,1.6001373058934276,1
0.8677389537760112,-0.5104578670284787,-1.6387796565652528,1,0,-2.510457867028479,-0.8193898282826264,0
0.6031071573387257,1.4817355945421273,-1.3409513804358102,0,0,3.481735594542127,-2.6819027608716204,0
0.4125715692736803,0.47983903690221674,-0.5915461187491414,0,1,2.4798390369022165,-1.1830922374982829,1
0.3741840434071827,1.3731749178886479,0.6829467931383254,0,1,3.373174917888648,1.3658935862766508,1
0.4258820863735099,0.26342526165215957,1.2330602748227724,0,1,2.2634252616521597,2.4661205496455447,1
0.6519310255799742,0.08138783642507771,1.3805421907728432,1,1,-1.9186121635749223,0.6902710953864216,0
0.8674906317523249,-0.9365978176102492,0.5298015199475303,1,0,-2.936597817610249,0.26490075997376517,0
0.45389688207629975,0.01192953319656672,-0.08288953635802004,0,1,2.0119295331965668,-0.1657790727160401,1
0.24783956295135812,0.013053925675440194,0.7946258123139927,1,1,-1.9869460743245597,0.3973129061569963,1
0.23666236299758114,-1.3671138840342332,-1.1445006174317105,0,0,0.6328861159657668,-2.289001234863421,1
0.7460142802434464,-0.5395274697703949,-1.8446572220162265,1,0,-2.5395274697703947,-0.9223286110081133,0
0.8165687634239104,-0.3232825985163624,0.436637577686489,0,0,1.6767174014836377,0.873275155372978,0
0.10527807985412496,0.41347954405572146,-1.00567841714885,1,1,-1.5865204559442785,-0.502839208574425,1
0.06655885695517816,0.46135011198570613,-0.06530673216548083,1,1,-1.5386498880142938,-0.032653366082740415,1
0.5944336637564518,-0.5813184819652049,0.1196270158728145,1,0,-2.581318481965205,0.05981350793640725,0
0.14617324419269828,0.46886960254188487,0.24811955917829656,1,1,-1.5311303974581152,0.12405977958914828,1
0.8246641904563413,-0.182078929348517,0.937791538525052,1,0,-2.182078929348517,0.468895769262526,0
0.31033467392407443,-2.8696200248549566,0.8320751882917314,1,0,-4.869620024854957,0.4160375941458657,0
0.14387193297114265,-0.4847020319515423,0.19500006716769022,1,1,-2.4847020319515423,0.09750003358384511,1
0.9209704724874502,1.0789886401423785,-0.4420152804694056,1,0,-0.9210113598576215,-0.2210076402347028,0
0.16553172273527816,-1.6818057566276796,0.10776208867632091,1,1,-3.6818057566276794,0.053881044338160454,0
